日期,胡润
2017-10-14,119
2017-10-21,119
2017-10-28,115
2017-11-04,94
2017-11-11,93
2017-11-18,117
2017-11-25,77
2017-12-02,84
2017-12-09,82
2017-12-16,93
2017-12-23,75
2017-12-30,75
2018-01-06,105
2018-01-13,69
2018-01-20,84
2018-01-27,83
2018-02-03,58
2018-02-10,67
2018-02-17,42
2018-02-24,58
2018-03-03,129
2018-03-10,93
2018-03-17,93
2018-03-24,59
2018-03-31,58
2018-04-07,66
2018-04-14,84
2018-04-21,50
2018-04-28,66
2018-05-05,50
2018-05-12,82
2018-05-19,41
2018-05-26,58
2018-06-02,50
2018-06-09,33
2018-06-16,34
2018-06-23,49
2018-06-30,50
2018-07-07,74
2018-07-14,83
2018-07-21,83
2018-07-28,93
2018-08-04,66
2018-08-11,66
2018-08-18,59
2018-08-25,50
2018-09-01,67
2018-09-08,50
2018-09-15,49
2018-09-22,41
2018-09-29,42
2018-10-06,41
2018-10-13,128
2018-10-20,94
2018-10-27,113
2018-11-03,92
2018-11-10,86
2018-11-17,82
2018-11-24,87
2018-12-01,49
2018-12-08,59
2018-12-15,50
2018-12-22,50
2018-12-29,42
2019-01-05,87
2019-01-12,59
2019-01-19,49
2019-01-26,67
2019-02-02,42
2019-02-09,42
2019-02-16,74
2019-02-23,75
2019-03-02,85
2019-03-09,70
2019-03-16,50
2019-03-23,84
2019-03-30,58
2019-04-06,83
2019-04-13,42
2019-04-20,49
2019-04-27,44
2019-05-04,110
2019-05-11,67
2019-05-18,33
2019-05-25,59
2019-06-01,41
2019-06-08,42
2019-06-15,74
2019-06-22,8
2019-06-29,25
2019-07-06,58
2019-07-13,41
2019-07-20,59
2019-07-27,66
2019-08-03,33
2019-08-10,16
2019-08-17,41
2019-08-24,74
2019-08-31,25
2019-09-07,33
2019-09-14,58
2019-09-21,49
2019-09-28,25
2019-10-05,33
2019-10-12,113
2019-10-19,95
2019-10-26,104
2019-11-02,88
2019-11-09,84
2019-11-16,25
2019-11-23,74
2019-11-30,50
2019-12-07,50
2019-12-14,83
2019-12-21,59
2019-12-28,33
2020-01-04,25
2020-01-11,59
2020-01-18,41
2020-01-25,33
2020-02-01,17
2020-02-08,57
2020-02-15,17
2020-02-22,66
2020-02-29,96
2020-03-07,70
2020-03-14,67
2020-03-21,86
2020-03-28,66
2020-04-04,42
2020-04-11,80
2020-04-18,66
2020-04-25,51
2020-05-02,25
2020-05-09,17
2020-05-16,58
2020-05-23,43
2020-05-30,66
2020-06-06,33
2020-06-13,41
2020-06-20,41
2020-06-27,52
2020-07-04,24
2020-07-11,49
2020-07-18,24
2020-07-25,43
2020-08-01,58
2020-08-08,59
2020-08-15,50
2020-08-22,50
2020-08-29,82
2020-09-05,33
2020-09-12,73
2020-09-19,49
2020-09-26,25
2020-10-03,8
2020-10-10,41
2020-10-17,59
2020-10-24,79
2020-10-31,42
2020-11-07,101
2020-11-14,49
2020-11-21,57
2020-11-28,76
2020-12-05,34
2020-12-12,50
2020-12-19,51
2020-12-26,75
2021-01-02,93
2021-01-09,58
2021-01-16,75
2021-01-23,65
2021-01-30,49
2021-02-06,34
2021-02-13,58
2021-02-20,83
2021-02-27,41
2021-03-06,96
2021-03-13,58
2021-03-20,25
2021-03-27,101
2021-04-03,119
2021-04-10,86
2021-04-17,57
2021-04-24,75
2021-05-01,84
2021-05-08,63
2021-05-15,66
2021-05-22,84
2021-05-29,41
2021-06-05,41
2021-06-12,58
2021-06-19,58
2021-06-26,58
2021-07-03,51
2021-07-10,24
2021-07-17,42
2021-07-24,33
2021-07-31,25
2021-08-07,51
2021-08-14,34
2021-08-21,42
2021-08-28,33
2021-09-04,33
2021-09-11,49
2021-09-18,75
2021-09-25,74
2021-10-02,25
2021-10-09,59
2021-10-16,25
2021-10-23,83
2021-10-30,95
2021-11-06,58
2021-11-13,41
2021-11-20,57
2021-11-27,58
2021-12-04,42
2021-12-11,42
2021-12-18,25
2021-12-25,75
2022-01-01,34
2022-01-08,65
2022-01-15,33
2022-01-22,66
2022-01-29,42
2022-02-05,49
2022-02-12,58
2022-02-19,58
2022-02-26,57
2022-03-05,25
2022-03-12,42
2022-03-19,63
2022-03-26,75
2022-04-02,58
2022-04-09,77
2022-04-16,101
2022-04-23,50
2022-04-30,42
2022-05-07,41
2022-05-14,67
2022-05-21,42
2022-05-28,67
2022-06-04,33
2022-06-11,24
2022-06-18,49
2022-06-25,65
2022-07-02,41
2022-07-09,73
2022-07-16,33
2022-07-23,25
2022-07-30,16
2022-08-06,8
2022-08-13,42
2022-08-20,58
2022-08-27,57
2022-09-03,50
2022-09-10,62
2022-09-17,62
2022-09-24,49
2022-10-01,58
2022-10-08,33
2022-10-15,33
2022-10-22,68
2022-10-29,59
2022-11-05,41
2022-11-12,110
2022-11-19,67
2022-11-26,79
2022-12-03,84
2022-12-10,60
2022-12-17,83
2022-12-24,78
2022-12-31,58
2023-01-07,67
2023-01-14,50
2023-01-21,50
2023-01-28,58
2023-02-04,51
2023-02-11,58
2023-02-18,66
2023-02-25,87
2023-03-04,41
2023-03-11,77
2023-03-18,74
2023-03-25,61
2023-04-01,70
2023-04-08,42
2023-04-15,33
2023-04-22,57
2023-04-29,50
2023-05-06,25
2023-05-13,50
2023-05-20,25
2023-05-27,59
2023-06-03,24
2023-06-10,67
2023-06-17,66
2023-06-24,33
2023-07-01,24
2023-07-08,58
2023-07-15,49
2023-07-22,33
2023-07-29,41
2023-08-05,49
2023-08-12,25
2023-08-19,57
2023-08-26,16
2023-09-02,9
2023-09-09,33
2023-09-16,24
2023-09-23,49
2023-09-30,33
2023-10-07,25
2023-10-14,24
2023-10-21,8
2023-10-28,84
2023-11-04,33
2023-11-11,67
2023-11-18,80
2023-11-25,65
2023-12-02,33
2023-12-09,58
2023-12-16,33
2023-12-23,25
2023-12-30,24
2024-01-06,25
2024-01-13,25
2024-01-20,26
2024-01-27,24
2024-02-03,25
2024-02-10,16
2024-02-17,25
2024-02-24,41
2024-03-02,24
2024-03-09,25
2024-03-16,58
2024-03-23,83
2024-03-30,69
2024-04-06,58
2024-04-13,25
2024-04-20,25
2024-04-27,8
2024-05-04,0
2024-05-11,8
2024-05-18,8
2024-05-25,16
2024-06-01,24
2024-06-08,33
2024-06-15,24
2024-06-22,8
2024-06-29,8
2024-07-06,0
2024-07-13,0
2024-07-20,16
2024-07-27,50
2024-08-03,25
2024-08-10,16
2024-08-17,16
2024-08-24,41
2024-08-31,16
2024-09-07,8
2024-09-14,8
2024-09-21,8
2024-09-28,116
2024-10-05,33
2024-10-12,16
2024-10-19,25
2024-10-26,33
2024-11-02,73
2024-11-09,66
2024-11-16,25
2024-11-23,57
2024-11-30,33
2024-12-07,25
2024-12-14,41
2024-12-21,58
2024-12-28,41
2025-01-04,33
2025-01-11,50
2025-01-18,52
2025-01-25,33
2025-02-01,25
2025-02-08,17
2025-02-15,33
2025-02-22,49
2025-03-01,87
2025-03-08,82
2025-03-15,41
2025-03-22,33
2025-03-29,61
2025-04-05,42
2025-04-12,33
2025-04-19,34
2025-04-26,25
2025-05-03,34
2025-05-10,58
2025-05-17,58
2025-05-24,33
2025-05-31,41
2025-06-07,34
2025-06-14,60
2025-06-21,58
2025-06-28,52
2025-07-05,41
2025-07-12,58
2025-07-19,75
2025-07-26,34
2025-08-02,33
2025-08-09,34
2025-08-16,33
2025-08-23,8
2025-08-30,25
2025-09-06,25
2025-09-13,25
2025-09-20,24
2025-09-27,9
2025-10-04,16
2025-10-11,16
2025-10-18,33
2025-10-25,41
2025-11-01,68
2025-11-08,33
2025-11-15,25
2025-11-22,33
2025-11-29,0
2025-12-06,8
2025-12-13,25
2025-12-20,41
2025-12-27,8
2026-01-03,8
2026-01-10,8
2026-01-17,16
2026-01-24,8
2026-01-31,25
2026-02-07,16
2026-02-14,16
2026-02-21,8
2026-02-28,0
2026-03-07,66
2026-03-14,25
2026-03-21,16
2026-03-28,8
2026-04-04,0
2026-04-11,8
2026-04-18,0
2026-04-25,8
2026-05-02,8
