日期,胡润
2017-10-14,142
2017-10-21,126
2017-10-28,113
2017-11-04,83
2017-11-11,79
2017-11-18,117
2017-11-25,101
2017-12-02,87
2017-12-09,87
2017-12-16,78
2017-12-23,51
2017-12-30,63
2018-01-06,78
2018-01-13,109
2018-01-20,86
2018-01-27,78
2018-02-03,92
2018-02-10,58
2018-02-17,50
2018-02-24,75
2018-03-03,118
2018-03-10,112
2018-03-17,103
2018-03-24,52
2018-03-31,85
2018-04-07,59
2018-04-14,76
2018-04-21,93
2018-04-28,42
2018-05-05,41
2018-05-12,43
2018-05-19,83
2018-05-26,92
2018-06-02,75
2018-06-09,66
2018-06-16,50
2018-06-23,58
2018-06-30,74
2018-07-07,59
2018-07-14,67
2018-07-21,69
2018-07-28,75
2018-08-04,75
2018-08-11,83
2018-08-18,83
2018-08-25,50
2018-09-01,68
2018-09-08,75
2018-09-15,66
2018-09-22,82
2018-09-29,67
2018-10-06,41
2018-10-13,93
2018-10-20,85
2018-10-27,106
2018-11-03,99
2018-11-10,84
2018-11-17,92
2018-11-24,101
2018-12-01,75
2018-12-08,100
2018-12-15,102
2018-12-22,101
2018-12-29,60
2019-01-05,87
2019-01-12,69
2019-01-19,76
2019-01-26,60
2019-02-02,66
2019-02-09,58
2019-02-16,67
2019-02-23,59
2019-03-02,93
2019-03-09,84
2019-03-16,67
2019-03-23,50
2019-03-30,59
2019-04-06,74
2019-04-13,49
2019-04-20,33
2019-04-27,59
2019-05-04,58
2019-05-11,49
2019-05-18,57
2019-05-25,60
2019-06-01,61
2019-06-08,50
2019-06-15,57
2019-06-22,58
2019-06-29,33
2019-07-06,33
2019-07-13,41
2019-07-20,50
2019-07-27,49
2019-08-03,41
2019-08-10,9
2019-08-17,25
2019-08-24,41
2019-08-31,49
2019-09-07,33
2019-09-14,49
2019-09-21,78
2019-09-28,59
2019-10-05,24
2019-10-12,101
2019-10-19,87
2019-10-26,105
2019-11-02,87
2019-11-09,67
2019-11-16,66
2019-11-23,67
2019-11-30,66
2019-12-07,67
2019-12-14,49
2019-12-21,75
2019-12-28,58
2020-01-04,33
2020-01-11,61
2020-01-18,84
2020-01-25,24
2020-02-01,41
2020-02-08,84
2020-02-15,33
2020-02-22,69
2020-02-29,89
2020-03-07,85
2020-03-14,93
2020-03-21,63
2020-03-28,60
2020-04-04,84
2020-04-11,100
2020-04-18,66
2020-04-25,75
2020-05-02,67
2020-05-09,66
2020-05-16,58
2020-05-23,50
2020-05-30,50
2020-06-06,49
2020-06-13,41
2020-06-20,42
2020-06-27,76
2020-07-04,41
2020-07-11,49
2020-07-18,41
2020-07-25,58
2020-08-01,50
2020-08-08,69
2020-08-15,33
2020-08-22,16
2020-08-29,58
2020-09-05,51
2020-09-12,71
2020-09-19,147
2020-09-26,60
2020-10-03,58
2020-10-10,41
2020-10-17,50
2020-10-24,97
2020-10-31,83
2020-11-07,100
2020-11-14,33
2020-11-21,50
2020-11-28,60
2020-12-05,66
2020-12-12,43
2020-12-19,52
2020-12-26,68
2021-01-02,59
2021-01-09,91
2021-01-16,95
2021-01-23,68
2021-01-30,92
2021-02-06,66
2021-02-13,77
2021-02-20,66
2021-02-27,42
2021-03-06,116
2021-03-13,84
2021-03-20,59
2021-03-27,104
2021-04-03,115
2021-04-10,74
2021-04-17,77
2021-04-24,75
2021-05-01,58
2021-05-08,67
2021-05-15,42
2021-05-22,59
2021-05-29,25
2021-06-05,57
2021-06-12,34
2021-06-19,33
2021-06-26,17
2021-07-03,41
2021-07-10,33
2021-07-17,49
2021-07-24,16
2021-07-31,24
2021-08-07,34
2021-08-14,41
2021-08-21,60
2021-08-28,83
2021-09-04,41
2021-09-11,34
2021-09-18,58
2021-09-25,74
2021-10-02,24
2021-10-09,25
2021-10-16,17
2021-10-23,41
2021-10-30,70
2021-11-06,66
2021-11-13,50
2021-11-20,68
2021-11-27,67
2021-12-04,66
2021-12-11,76
2021-12-18,60
2021-12-25,51
2022-01-01,58
2022-01-08,76
2022-01-15,43
2022-01-22,87
2022-01-29,76
2022-02-05,41
2022-02-12,75
2022-02-19,85
2022-02-26,33
2022-03-05,59
2022-03-12,50
2022-03-19,88
2022-03-26,110
2022-04-02,52
2022-04-09,75
2022-04-16,84
2022-04-23,67
2022-04-30,42
2022-05-07,50
2022-05-14,67
2022-05-21,42
2022-05-28,33
2022-06-04,58
2022-06-11,58
2022-06-18,34
2022-06-25,67
2022-07-02,33
2022-07-09,76
2022-07-16,49
2022-07-23,51
2022-07-30,57
2022-08-06,43
2022-08-13,25
2022-08-20,49
2022-08-27,33
2022-09-03,67
2022-09-10,89
2022-09-17,42
2022-09-24,67
2022-10-01,41
2022-10-08,8
2022-10-15,33
2022-10-22,58
2022-10-29,43
2022-11-05,66
2022-11-12,129
2022-11-19,88
2022-11-26,86
2022-12-03,69
2022-12-10,79
2022-12-17,93
2022-12-24,54
2022-12-31,59
2023-01-07,59
2023-01-14,71
2023-01-21,59
2023-01-28,42
2023-02-04,59
2023-02-11,51
2023-02-18,75
2023-02-25,69
2023-03-04,85
2023-03-11,88
2023-03-18,76
2023-03-25,98
2023-04-01,58
2023-04-08,58
2023-04-15,41
2023-04-22,67
2023-04-29,42
2023-05-06,84
2023-05-13,83
2023-05-20,50
2023-05-27,75
2023-06-03,25
2023-06-10,59
2023-06-17,33
2023-06-24,58
2023-07-01,16
2023-07-08,33
2023-07-15,16
2023-07-22,57
2023-07-29,50
2023-08-05,41
2023-08-12,41
2023-08-19,41
2023-08-26,41
2023-09-02,49
2023-09-09,33
2023-09-16,58
2023-09-23,50
2023-09-30,58
2023-10-07,76
2023-10-14,49
2023-10-21,8
2023-10-28,42
2023-11-04,42
2023-11-11,33
2023-11-18,71
2023-11-25,42
2023-12-02,42
2023-12-09,58
2023-12-16,33
2023-12-23,25
2023-12-30,42
2024-01-06,33
2024-01-13,43
2024-01-20,41
2024-01-27,16
2024-02-03,33
2024-02-10,25
2024-02-17,17
2024-02-24,26
2024-03-02,59
2024-03-09,83
2024-03-16,84
2024-03-23,68
2024-03-30,68
2024-04-06,50
2024-04-13,49
2024-04-20,25
2024-04-27,50
2024-05-04,16
2024-05-11,34
2024-05-18,42
2024-05-25,25
2024-06-01,24
2024-06-08,24
2024-06-15,25
2024-06-22,33
2024-06-29,16
2024-07-06,16
2024-07-13,16
2024-07-20,17
2024-07-27,51
2024-08-03,24
2024-08-10,16
2024-08-17,8
2024-08-24,33
2024-08-31,33
2024-09-07,25
2024-09-14,33
2024-09-21,41
2024-09-28,43
2024-10-05,33
2024-10-12,16
2024-10-19,57
2024-10-26,24
2024-11-02,96
2024-11-09,33
2024-11-16,58
2024-11-23,51
2024-11-30,58
2024-12-07,33
2024-12-14,49
2024-12-21,59
2024-12-28,33
2025-01-04,33
2025-01-11,35
2025-01-18,75
2025-01-25,50
2025-02-01,34
2025-02-08,50
2025-02-15,8
2025-02-22,33
2025-03-01,85
2025-03-08,74
2025-03-15,33
2025-03-22,24
2025-03-29,62
2025-04-05,42
2025-04-12,25
2025-04-19,33
2025-04-26,41
2025-05-03,17
2025-05-10,25
2025-05-17,25
2025-05-24,33
2025-05-31,51
2025-06-07,16
2025-06-14,66
2025-06-21,49
2025-06-28,25
2025-07-05,16
2025-07-12,17
2025-07-19,42
2025-07-26,18
2025-08-02,16
2025-08-09,58
2025-08-16,50
2025-08-23,16
2025-08-30,8
2025-09-06,8
2025-09-13,8
2025-09-20,24
2025-09-27,8
2025-10-04,8
2025-10-11,33
2025-10-18,25
2025-10-25,16
2025-11-01,76
2025-11-08,61
2025-11-15,74
2025-11-22,45
2025-11-29,34
2025-12-06,58
2025-12-13,43
2025-12-20,34
2025-12-27,24
2026-01-03,0
2026-01-10,0
2026-01-17,25
2026-01-24,0
2026-01-31,16
2026-02-07,50
2026-02-14,25
2026-02-21,33
2026-02-28,16
2026-03-07,33
2026-03-14,42
2026-03-21,25
2026-03-28,42
2026-04-04,16
2026-04-11,16
2026-04-18,33
2026-04-25,8
2026-05-02,16
